split,image,class_id,x_center,y_center,width,height
test,ffhq_2962.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_2969.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_2972.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_2976.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_2980.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_2985.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_2987.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_2989.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_2992.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_2999.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3006.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3009.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3018.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_302.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_3022.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3034.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3038.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3039.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3040.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3045.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_305.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3050.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_3055.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3058.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3064.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3076.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3085.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_31.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_311.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3129.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_313.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3135.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3147.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3148.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3150.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3154.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3155.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3157.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3161.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3171.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3182.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3195.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3207.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3215.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3225.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3228.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3239.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3243.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_326.jpg,3,0.499,0.499,0.999,0.999
test,ffhq_3265.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_327.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3286.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3310.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3317.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_332.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3334.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3335.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3344.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3350.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_3353.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3357.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_336.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3377.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3378.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_338.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3386.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3414.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3423.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3451.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3456.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3463.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3472.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3479.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3483.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_35.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_351.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3510.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3517.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3525.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_353.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3536.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_354.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_355.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3555.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3557.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3563.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3567.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3583.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3586.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_359.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_36.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_360.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3604.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3606.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3613.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3619.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3626.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3630.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3641.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3644.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3661.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3663.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3667.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3677.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3690.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_370.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3710.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3721.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3722.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3724.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_373.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_374.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3744.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_375.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3756.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3758.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3762.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_3765.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3771.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3776.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3782.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_3783.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_379.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3794.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_38.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3805.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3806.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_381.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_382.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_3824.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3826.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3827.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3828.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3842.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3846.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3858.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_3862.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3863.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3865.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3868.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_3869.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3872.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_3874.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_3879.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_388.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3886.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_3887.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_3888.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3892.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3896.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_3897.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_390.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_3926.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3928.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3943.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_3944.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3945.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3952.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_3956.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_3957.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3959.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_396.jpg,3,0.499,0.499,0.999,0.999
test,ffhq_3968.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_3970.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_3972.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_3974.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_3979.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_399.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_40.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_400.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4004.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_402.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4031.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4035.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4047.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4052.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_406.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4071.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4074.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4078.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4080.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4085.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_41.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_410.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4110.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4112.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4114.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4115.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4128.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_413.jpg,3,0.499,0.499,0.999,0.999
test,ffhq_4133.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4136.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4137.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4145.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4147.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4149.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_416.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4161.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_417.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4175.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4178.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4193.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4201.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4202.jpg,3,0.499,0.499,0.999,0.999
test,ffhq_4211.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4213.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4215.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4216.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_422.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4221.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4223.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4224.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4226.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4232.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4233.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4235.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4244.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4251.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4253.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4261.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4262.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4263.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4268.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4269.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_427.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4274.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4278.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_428.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4280.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4282.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4286.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4287.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4298.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4301.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4307.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4313.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4314.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_432.jpg,3,0.499,0.499,0.999,0.999
test,ffhq_4324.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4340.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4341.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_435.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4353.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4358.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4360.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4367.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4370.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4374.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4375.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4376.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4384.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4392.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4397.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4398.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_440.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4401.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4407.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_441.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4422.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4426.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_443.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4443.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4445.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4447.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4459.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4461.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4462.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4464.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4466.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4467.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_447.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4471.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4473.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4474.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4479.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4485.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4506.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4514.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4517.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4527.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4530.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4533.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4536.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4551.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_456.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4561.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4569.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4572.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4574.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4577.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4580.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4582.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4587.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4595.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4596.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4597.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4599.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_460.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4601.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4606.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4607.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4612.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4619.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_463.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4637.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4646.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4647.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4656.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4659.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4676.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4677.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4682.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4685.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_469.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4691.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_470.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4700.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4703.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4708.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_471.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4713.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4721.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4732.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_474.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4744.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4754.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4765.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4774.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4778.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4781.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4783.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4793.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4796.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4799.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_48.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4803.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4804.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4816.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4821.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4824.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4828.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4831.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4837.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_4838.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4839.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4848.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4849.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4857.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_486.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4862.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_4863.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4867.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4876.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4879.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4882.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4886.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4893.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4897.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4898.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_490.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4911.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4917.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4921.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4930.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4932.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_494.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_4941.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_495.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_4952.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4953.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4956.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_4961.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_497.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_4972.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4974.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4975.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_499.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4992.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_4993.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_5008.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_5015.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_5030.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_5035.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5037.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5044.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5047.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_505.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_5055.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_506.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_507.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_5078.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5088.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5136.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_5144.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5157.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_516.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_518.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_5211.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_5220.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5222.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5227.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5235.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5258.jpg,3,0.499,0.499,0.999,0.999
test,ffhq_5273.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_5283.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_53.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_5307.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_5310.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5327.jpg,2,0.499,0.499,0.999,0.999
test,ffhq_533.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_5345.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5347.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5364.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5366.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_537.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5370.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5371.jpg,6,0.499,0.499,0.999,0.999
test,ffhq_5376.jpg,4,0.499,0.499,0.999,0.999
test,ffhq_538.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_5391.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5394.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5398.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5399.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_54.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_5411.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_542.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_5420.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_5426.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_543.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5432.jpg,1,0.499,0.499,0.999,0.999
test,ffhq_5439.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_544.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5441.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5456.jpg,3,0.499,0.499,0.999,0.999
test,ffhq_5457.jpg,0,0.499,0.499,0.999,0.999
test,ffhq_546.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5464.jpg,5,0.499,0.499,0.999,0.999
test,ffhq_5478.jpg,7,0.499,0.499,0.999,0.999
test,ffhq_5489.jpg,6,0.499,0.499,0.999,0.999
